  [fresh-data] disk cache bypassed; all QB data will be re-fetched on this run (use --allow-stale-cache to override)

==================================================================
  Inventory Forecaster — Pets+People
==================================================================
  Manual projection columns: 05_03_W1 → 10_25_W26

[1/4] Pulling projections from Quickbase ...
      1513 records retrieved

[2/4] Pulling master pack + Season from Styles ...
      1510 master pack records loaded (150 with Season tag)

[2.5] Pulling Amazon catalog POS for 1513 mstyles ...
      1352 mstyles with POS data loaded
      viewer_pos_cache.json refreshed (1352 mstyles)

[2.6] Pulling Amazon Catalog US (F38 signals) for 1513 mstyles ...
      1352 mstyles with Amazon Catalog US signals loaded

[2.8] VP-Q4 forward-PO zero: fetching confirmed open POs in forward 26w window for 1513 keys ...
      [vp-q4] BULK fetch: running QB report #27 on table bp8r4dejr (replaces per-account loop) ...
      [vp-q4] 9,696 rows in 2.8s (1 API call vs ~1 per-account calls)
      [vp-q4] cached → open_pos_report.json (reused for 0h)
      [vp-q4] bucketed 1,902 in-scope rows across 350 keys (skipped: 7,013 out-of-scope · 0 zero-qty · 0 no-date · 781 outside-26w)
      350 keys have confirmed forward POs (total open qty: 137,417 units)

[3/4] Running forecasts ...
      Mstyle-family index: 1232 mstyles with active siblings
      Customer-baseline  : 1 customers  (global median wk-rate: 21.2)
      1513 forecasts complete in 1.1s
      Croston's: 420  Heuristic: 91  Inactive: 366  Inactive (zero order history): 14  Inactive+Floor: 1  Inactive+Floor (R3): 2  Reactivating: 7  Seasonal Baseline: 324  Sparse Intermittent: 288  Bi-weekly enforced: 0  Alerts (>5%): 1113
      Saved → forecast_results.json
      Open viewer: python scripts/viewer.py --results forecast_results.json

[DRY RUN] Skipping write-back.

==================================================================
  COMPLETE  |  1513 records  |  Total 26w demand: 4,249,349
  1864-BB35041PCS6                   +98.5%  Sparse Intermittent                2         130
  1864-BB35043                        +7.3%  Seasonal Baseline            7,080       7,640
  1864-BB35043PCS12                  +96.9%  Sparse Intermittent                4         130
  1864-BB35093                       +26.0%  Seasonal Baseline           13,086      17,690
  1864-BB35093PCS6                   +91.6%  Croston's                   182          95
  1864-BB35094                       +55.0%  Seasonal Baseline            5,160      11,470
  1864-BB35094PCS6                   +68.2%  Seasonal Baseline               89         280
  1864-BB35095                       +82.1%  Sparse Intermittent            2,196      12,290
  1864-BB35095PCS2                   +27.0%  Seasonal Baseline            2,340       3,205
  1864-BB35095PCS6                   +48.3%  Seasonal Baseline              163         315
  1864-BB35096                       +19.7%  Croston's                18,636      23,210
  1864-BB35096PCS6                   +38.9%  Seasonal Baseline              278         455
  1864-BB35097                       +18.5%  Seasonal Baseline           23,820      20,105
  1864-BB35097PCS3                   +98.8%  Croston's                     3         260
  1864-BB35098                       +26.4%  Seasonal Baseline            7,974      10,840
  1864-BB35098PCS6                   +35.0%  Croston's                    78         120
  1864-BB35099                       +36.2%  Croston's                 6,624      10,375
  1864-BB35099PCS2                   +92.7%  Croston's                    19         260
  1864-BB35100                       +46.9%  Seasonal Baseline            1,446       2,725
  1864-BB35100PCS6                  +190.9%  Seasonal Baseline              320         110
  1864-BB35101                       +80.8%  Seasonal Baseline            1,662       8,665
  1864-BB35101PCS6                   +85.4%  Croston's                    19         130
  1864-BB35103                        +8.8%  Seasonal Baseline            5,592       5,140
  1864-BB35103PCS12                  +99.2%  Heuristic                     1         130
  1864-BB35237                       +98.1%  Inactive+Floor (R3)                3         160
  1864-BB35514                       +81.5%  Sparse Intermittent               24         130
  1864-BB35514PCS6                  +100.0%  Inactive                      0         130
  1864-BB35516                       +72.3%  Sparse Intermittent               36         130
  1864-BB35516PCS2                  +100.0%  Inactive                      0         160
  1864-BB35516PCS6                  +100.0%  Inactive                      0         130
  1864-BB35517                       +76.9%  Sparse Intermittent               30         130
  1864-BB35517PCS6                  +100.0%  Inactive                      0         130
  1864-BB35519                       +31.5%  Heuristic                   342         260
  1864-BB35519PCS6                  +100.0%  Inactive                      0         130
  1864-BB35520                      +100.0%  Inactive                      0         110
  1864-BB35520PCS2                   +11.6%  Heuristic                   240         215
  1864-BB35520PCS6                  +100.0%  Inactive                      0         130
  1864-BB35522                      +223.1%  Sparse Intermittent              840         260
  1864-BB35522PCS6                  +100.0%  Inactive                      0         130
  1864-BB35639                       +21.5%  Croston's                   204         260
  1864-BB35639PCS6                  +100.0%  Inactive                      0         130
  1864-BB35649                       +63.1%  Sparse Intermittent               96         260
  1864-BB35649PCS6                  +100.0%  Inactive                      0         130
  1864-BB35722                      +260.0%  Sparse Intermittent              180          50
  1864-BB35723                       +30.8%  Croston's                   180         260
  1864-BB35723PCS6                   +96.9%  Sparse Intermittent                4         130
  1864-BB35724                       +40.0%  Seasonal Baseline              156         260
  1864-BB35904                       +76.2%  Croston's                   498       2,090
  1864-BB35913                       +29.2%  Sparse Intermittent              168         130
  1864-BB35913PCS6                  +100.0%  Inactive                      0         130
  1864-BB35914                       +73.3%  Sparse Intermittent              264         988
  1864-BB35914PCS6                  +100.0%  Inactive                      0         130
  1864-BB35916                       +38.2%  Seasonal Baseline              804       1,300
  1864-BB35917                      +227.7%  Seasonal Baseline              852         260
  1864-BB35918                       +20.0%  Seasonal Baseline              312         260
  1864-BB36083                      +100.0%  Heuristic                     0         190
  1864-BB36083PCS8                    +8.8%  Heuristic                    73          80
  1864-BB36086                      +100.0%  Heuristic                     0         190
  1864-BB36086PCS12                  +80.0%  Heuristic                    32         160
  1864-BB36089                      +100.0%  Heuristic                     0         190
  1864-BB36089PCS12                  +60.0%  Heuristic                    32          80
  1864-BB36134                      +100.0%  Heuristic                     0         190
  1864-BB36134PCS6                  +100.0%  Heuristic                     0          80
  1864-BB36137                      +100.0%  Heuristic                     0         190
  1864-BB36137PCS6                  +100.0%  Heuristic                     0          80
  1864-BB36140PCS6                  +167.5%  Heuristic                   214          80
  1864-BB36234                      +100.0%  Croston's                     0         740
  1864-BB36235                       +78.0%  Seasonal Baseline              540       2,455
  1864-BB36237                       +12.7%  Seasonal Baseline              576         660
  1864-BB36316                      +156.0%  Seasonal Baseline              768         300
  1864-BB36316PCS6                  +100.0%  Inactive                      0         130
  1864-BB36317                       +15.4%  Sparse Intermittent              150         130
  1864-BB36317PCS6                  +100.0%  Inactive                      0         130
  1864-BB36318                       +67.7%  Croston's                    42         130
  1864-BB36318PCS6                  +100.0%  Inactive                      0         130
  1864-BB36319                      +100.0%  Croston's                     0         130
  1864-BB36319PCS6                  +100.0%  Inactive                      0         130
  1864-BB36558                       +15.4%  Sparse Intermittent              750         650
  1864-BB36670                       +95.4%  Sparse Intermittent               24         520
  1864-BB36671                      +100.0%  Inactive (zero order history)                0         320
  1864-BB36671PCS3                   +29.8%  Sparse Intermittent              165         235
  1864-BB36796                       +95.4%  Sparse Intermittent               30         650
  1864-BB36979                       +44.6%  Heuristic                   216         390
  1864-BB36980                       +20.0%  Croston's                   312         390
  1864-BB36981                      +200.0%  Seasonal Baseline              390         130
  1864-BB36981PCS6                  +100.0%  Inactive                      0          80
  1864-BB36982                       +44.5%  Seasonal Baseline            1,116       2,010
  1864-BB36982PCS6                   +87.5%  Sparse Intermittent                2          16
  1864-BB36989                        +5.4%  Seasonal Baseline            4,460       4,230
  1864-BB36989PCS10                 +100.0%  Inactive                      0          80
  1864-BB36990                       +32.0%  Seasonal Baseline            2,070       3,045
  1864-BB37426                       +91.8%  Seasonal Baseline              260       3,165
  1864-BB37426PCS10                  +75.0%  Sparse Intermittent                4          16
  1864-BB38155                       +58.3%  Seasonal Baseline            7,662      18,375
  1864-BB38562                       +28.0%  Heuristic                    36          50
  1864-BB38638                       +31.6%  Croston's                 2,772       4,050
  1864-BB38924                      +548.0%  Sparse Intermittent              324          50
  1864-BB38925                      +728.0%  Sparse Intermittent              414          50
  1864-BB38937                      +260.0%  Sparse Intermittent              180          50
  1864-BB38938                      +116.0%  Sparse Intermittent              108          50
  1864-FF10159AMZ6                    +9.2%  Sparse Intermittent              426         390
  1864-FF10159EC                      +8.2%  Seasonal Baseline           76,998      71,170
  1864-FF10159PCS6                   +31.2%  Croston's                   656         500
  1864-FF10162AMZ2                   +88.0%  Croston's                    78         650
  1864-FF10162PCS6                   +90.9%  Seasonal Baseline               43         470
  1864-FF10465                       +20.4%  Croston's                 2,640       3,315
  1864-FF10475                       +64.1%  Sparse Intermittent            2,496       6,945
  1864-FF10475AMZ2                   +95.3%  Sparse Intermittent               42         902
  1864-FF10475AMZ6                  +100.0%  Croston's                     0         235
